;Learning_rate;Momentum;Number_of_hidden_layers;Number_of_nodes_per_layer;Time;training_accuracies;training_losses;test_loss;test_acc;max_acc
0;0.0001;0.8;3;[16, 64, 32, 10];78.13587641716003;[0.15691666305065155, 0.23853333294391632, 0.3302166759967804, 0.4369666576385498, 0.6292166709899902, 0.6916833519935608, 0.7280333042144775, 0.7593333125114441, 0.7848333120346069, 0.805316686630249, 0.8217499852180481, 0.835349977016449, 0.847266674041748, 0.8562833070755005, 0.8630666732788086, 0.8697333335876465, 0.8737499713897705, 0.8779000043869019, 0.8819500207901001, 0.8848999738693237];[2.2871906757354736, 2.175401210784912, 1.9397610425949097, 1.6175243854522705, 1.2992421388626099, 1.0612671375274658, 0.9073413610458374, 0.8018991351127625, 0.7216378450393677, 0.6573572754859924, 0.6045132875442505, 0.5609531402587891, 0.5246673822402954, 0.4944849908351898, 0.46958214044570923, 0.448967844247818, 0.43167388439178467, 0.4172530472278595, 0.40478548407554626, 0.39380085468292236];0.3722453713417053;0.8931000232696533;0.8931000232696533
