;Learning_rate;Momentum;Number_of_hidden_layers;Number_of_nodes_per_layer;Time;training_accuracies;training_losses;test_loss;test_acc;max_acc
12;0.01;0.6;3;[16, 16, 64, 10];15.04563856124878;[0.789900004863739, 0.9208499789237976, 0.9348000288009644, 0.9417166709899902];[0.6643603444099426, 0.2735385298728943, 0.22498469054698944, 0.19898058474063873];0.18990691006183624;0.9437000155448914;0.9710999727249146
13;0.01;0.0;3;[16, 32, 64, 10];14.92271614074707;[0.7116000056266785, 0.9029499888420105, 0.9207166433334351, 0.9294000267982483];[0.9386189579963684, 0.33235058188438416, 0.2719036638736725, 0.24044446647167206];0.22524985671043396;0.9345999956130981;0.9710999727249146
14;0.01;0.8;3;[64, 16, 64, 10];18.618221044540405;[0.8701666593551636, 0.9500166773796082, 0.9616166949272156, 0.9696000218391418];[0.42638134956359863, 0.16728520393371582, 0.1245153620839119, 0.10018682479858398];0.10445480793714523;0.9679999947547913;0.9710999727249146
15;0.0001;0.7;3;[64, 32, 32, 10];18.82536005973816;[0.1399666666984558, 0.33090001344680786, 0.47663334012031555, 0.5560333132743835];[2.258091688156128, 2.1226863861083984, 1.9166131019592285, 1.6336381435394287];1.4674938917160034;0.5874999761581421;0.9710999727249146
16;0.0001;0.7;3;[32, 16, 16, 10];17.14902138710022;[0.13601666688919067, 0.20118333399295807, 0.26330000162124634, 0.34975001215934753];[2.2776682376861572, 2.1721720695495605, 2.067046880722046, 1.9458638429641724];1.8750494718551636;0.38260000944137573;0.9710999727249146
17;1.0;0.0;3;[16, 32, 32, 10];15.265310287475586;[0.16955000162124634, 0.11020000278949738, 0.10141666978597641, 0.10599999874830246];[2.043503761291504, 2.3028438091278076, 2.3089957237243652, 2.308384656906128];2.3099122047424316;0.11349999904632568;0.9710999727249146
18;0.1;0.1;3;[64, 16, 16, 10];19.45569658279419;[0.8907833099365234, 0.9552666544914246, 0.966866672039032, 0.9714666604995728];[0.3494958281517029, 0.1474558264017105, 0.11063891649246216, 0.09138399362564087];0.1262107789516449;0.9617000222206116;0.9710999727249146
19;0.01;0.9;3;[32, 32, 64, 10];17.96653175354004;[0.8893499970436096, 0.9489833116531372, 0.9599666595458984, 0.9650999903678894];[0.35470542311668396, 0.16827251017093658, 0.13142338395118713, 0.11250782012939453];0.12788759171962738;0.9616000056266785;0.9710999727249146
20;0.1;0.7;3;[32, 32, 32, 10];17.994174003601074;[0.8961166739463806, 0.9445499777793884, 0.9541000127792358, 0.959933340549469];[0.3388226628303528, 0.1916695386171341, 0.15602652728557587, 0.1372596025466919];0.1699816733598709;0.957099974155426;0.9710999727249146
21;0.01;0.6;3;[16, 32, 64, 10];15.39128851890564;[0.7946333289146423, 0.9247499704360962, 0.9393666386604309, 0.9487166404724121];[0.6485108733177185, 0.2588396668434143, 0.20614396035671234, 0.1778028905391693];0.1754864752292633;0.9480999708175659;0.9710999727249146
22;0.1;0.1;3;[16, 16, 16, 10];15.033536195755005;[0.8655999898910522, 0.930899977684021, 0.9438666701316833, 0.9489833116531372];[0.4339617192745209, 0.2319726198911667, 0.19122423231601715, 0.17149996757507324];0.19914497435092926;0.9408000111579895;0.9710999727249146
23;0.001;0.0;3;[16, 32, 64, 10];15.300209999084473;[0.24983333051204681, 0.4982333481311798, 0.6709333062171936, 0.7843999862670898];[2.2466046810150146, 1.9407914876937866, 1.2339725494384766, 0.7874824404716492];0.6584263443946838;0.8174999952316284;0.9710999727249146
24;0.01;0.3;3;[32, 32, 16, 10];17.55150532722473;[0.7616166472434998, 0.9117666482925415, 0.9314500093460083, 0.9416499733924866];[0.7682991027832031, 0.29866665601730347, 0.23548409342765808, 0.19892659783363342];0.18713879585266113;0.9448999762535095;0.9710999727249146
25;1.0;0.2;3;[16, 32, 64, 10];15.520175695419312;[0.10438333451747894, 0.10374999791383743, 0.10406666994094849, 0.10501666367053986];[2.309236526489258, 2.3100993633270264, 2.310509443283081, 2.3100879192352295];2.3087964057922363;0.11349999904632568;0.9710999727249146
26;0.001;0.0;3;[64, 64, 32, 10];19.10573172569275;[0.2997666597366333, 0.5991666913032532, 0.771233320236206, 0.8283666372299194];[2.1312785148620605, 1.4982298612594604, 0.9059662222862244, 0.6418022513389587];0.5550446510314941;0.8500000238418579;0.9710999727249146
27;0.01;0.3;3;[64, 16, 32, 10];19.358392238616943;[0.7845166921615601, 0.9195833206176758, 0.9374666810035706, 0.9477999806404114];[0.7069113850593567, 0.27571994066238403, 0.21277758479118347, 0.1776479333639145];0.16880694031715393;0.9477999806404114;0.9710999727249146
28;0.1;0.9;3;[64, 16, 32, 10];19.825464010238647;[0.8767833113670349, 0.9188166856765747, 0.9352999925613403, 0.49718332290649414];[0.46883416175842285, 0.3511176109313965, 0.2824370265007019, 1.3750026226043701];2.3095755577087402;0.10320000350475311;0.9710999727249146
29;0.01;0.1;3;[16, 16, 16, 10];15.487945079803467;[0.5133000016212463, 0.8843666911125183, 0.9066500067710876, 0.9192833304405212];[1.3849858045578003, 0.4030960202217102, 0.3228421211242676, 0.2812970280647278];0.2741272449493408;0.9254000186920166;0.9710999727249146
30;0.0001;0.7;3;[64, 64, 64, 10];21.912368535995483;[0.16404999792575836, 0.2826833426952362, 0.36078333854675293, 0.4839000105857849];[2.2659754753112793, 2.1619040966033936, 2.0189990997314453, 1.8145430088043213];1.6794904470443726;0.5368000268936157;0.9710999727249146
31;0.0001;0.6;3;[16, 16, 64, 10];15.268761157989502;[0.08905000239610672, 0.11871666461229324, 0.1467166692018509, 0.20110000669956207];[2.2803268432617188, 2.239940643310547, 2.1929545402526855, 2.132805585861206];2.091040849685669;0.2590999901294708;0.9710999727249146
32;1.0;0.8;3;[32, 32, 32, 10];17.801968574523926;[0.10041666775941849, 0.10306666791439056, 0.10074999928474426, 0.10286666452884674];[2.338442087173462, 2.338670253753662, 2.338010787963867, 2.337054491043091];2.325690507888794;0.10279999673366547;0.9710999727249146
33;0.01;0.5;3;[32, 64, 64, 10];18.512064456939697;[0.8203333616256714, 0.9286166429519653, 0.9434499740600586, 0.9523500204086304];[0.5966607332229614, 0.24474596977233887, 0.19180633127689362, 0.16163086891174316];0.15537068247795105;0.9513999819755554;0.9710999727249146
34;0.001;0.4;3;[64, 16, 16, 10];19.35777711868286;[0.17728333175182343, 0.5814999938011169, 0.8090000152587891, 0.8607833385467529];[2.172147512435913, 1.4253352880477905, 0.7189207077026367, 0.5053373575210571];0.4463302791118622;0.8730000257492065;0.9710999727249146
35;0.001;0.8;3;[16, 64, 16, 10];15.107148170471191;[0.5950000286102295, 0.8658166527748108, 0.8912333250045776, 0.9014166593551636];[1.2943847179412842, 0.46133559942245483, 0.3723278343677521, 0.33663317561149597];0.3112020194530487;0.9085000157356262;0.9710999727249146
36;0.1;0.0;3;[64, 64, 64, 10];18.470606327056885;[0.9057166576385498, 0.9584500193595886, 0.9683499932289124, 0.9737666845321655];[0.3096180260181427, 0.1358528435230255, 0.1009015142917633, 0.08229231834411621];0.08819397538900375;0.9724000096321106;0.9724000096321106
37;0.01;0.4;3;[32, 64, 32, 10];17.49217438697815;[0.8145999908447266, 0.9200500249862671, 0.9372333288192749, 0.9470000267028809];[0.6257012486457825, 0.27423468232154846, 0.21567986905574799, 0.17911744117736816];0.1666422337293625;0.9503999948501587;0.9724000096321106
38;0.1;0.5;3;[64, 16, 64, 10];19.634573698043823;[0.9114500284194946, 0.9581999778747559, 0.9682999849319458, 0.9733499884605408];[0.29067352414131165, 0.13903194665908813, 0.10537577420473099, 0.0870698094367981];0.10143907368183136;0.9702000021934509;0.9724000096321106
39;0.0001;0.8;3;[64, 16, 32, 10];19.823472499847412;[0.1669333279132843, 0.4303833246231079, 0.5694500207901001, 0.6791499853134155];[2.2062246799468994, 1.9578170776367188, 1.635223150253296, 1.2766565084457397];1.0738012790679932;0.7457000017166138;0.9724000096321106
40;0.0001;0.9;3;[64, 16, 32, 10];19.81468439102173;[0.3090333342552185, 0.6241666674613953, 0.7603999972343445, 0.8269166946411133];[2.178560972213745, 1.58296799659729, 0.9062275290489197, 0.6198208928108215];0.5304827690124512;0.8515999913215637;0.9724000096321106
41;0.001;0.7;3;[16, 64, 64, 10];15.865997791290283;[0.4623333215713501, 0.8146833181381226, 0.8731666803359985, 0.8924499750137329];[1.6840062141418457, 0.6248986124992371, 0.4384341835975647, 0.37275204062461853];0.3375583589076996;0.9054999947547913;0.9724000096321106
42;0.1;0.5;3;[16, 16, 64, 10];15.400580644607544;[0.8804000020027161, 0.9362999796867371, 0.9439833164215088, 0.9472000002861023];[0.38536912202835083, 0.21817634999752045, 0.19243480265140533, 0.17873027920722961];0.19117967784404755;0.944599986076355;0.9724000096321106
43;0.0001;0.0;3;[16, 64, 16, 10];15.07853102684021;[0.10395000129938126, 0.11693333089351654, 0.13446666300296783, 0.16018334031105042];[2.3165576457977295, 2.3045237064361572, 2.2949140071868896, 2.2861618995666504];2.282979726791382;0.17090000212192535;0.9724000096321106
44;0.1;0.5;3;[64, 32, 64, 10];19.755021333694458;[0.9133666753768921, 0.9601333141326904, 0.9680333137512207, 0.9739166498184204];[0.2757856845855713, 0.13105161488056183, 0.10337702184915543, 0.08435002714395523];0.13397400081157684;0.9613999724388123;0.9724000096321106
45;0.001;0.4;3;[64, 64, 16, 10];19.44519591331482;[0.345550000667572, 0.6130499839782715, 0.7891833186149597, 0.8423500061035156];[2.08021879196167, 1.3231533765792847, 0.7558088302612305, 0.5616240501403809];0.4815175235271454;0.8622999787330627;0.9724000096321106
46;0.1;0.0;3;[32, 16, 64, 10];17.119388818740845;[0.8782333135604858, 0.9484666585922241, 0.9579499959945679, 0.9645333290100098];[0.3911688029766083, 0.1743583232164383, 0.13721054792404175, 0.11850815266370773];0.11543595045804977;0.9656000137329102;0.9724000096321106
47;0.0001;0.7;3;[16, 32, 16, 10];15.058499097824097;[0.10186666995286942, 0.18140000104904175, 0.2767166793346405, 0.38251665234565735];[2.28581166267395, 2.237908124923706, 2.163376569747925, 2.047147512435913];1.9668835401535034;0.4311000108718872;0.9724000096321106
48;0.001;0.1;3;[32, 16, 64, 10];18.079700231552124;[0.25529998540878296, 0.5718833208084106, 0.7636833190917969, 0.8199833035469055];[2.1264286041259766, 1.4909778833389282, 0.8749428391456604, 0.6269411444664001];0.5388731956481934;0.8434000015258789;0.9724000096321106
49;0.01;0.2;3;[64, 64, 32, 10];19.759926557540894;[0.8187333345413208, 0.9215499758720398, 0.9386333227157593, 0.9487500190734863];[0.6389646530151367, 0.269401878118515, 0.20981547236442566, 0.17262600362300873];0.1530485898256302;0.9524999856948853;0.9724000096321106
50;1.0;0.6;3;[64, 32, 64, 10];19.57525873184204;[0.10586666315793991, 0.1013166680932045, 0.1014999970793724, 0.10263333469629288];[2.3186099529266357, 2.320053815841675, 2.319626808166504, 2.3200783729553223];2.33532452583313;0.0957999974489212;0.9724000096321106
51;0.01;0.5;3;[32, 32, 16, 10];17.72575330734253;[0.8101666569709778, 0.9243666529655457, 0.9419999718666077, 0.9515666961669922];[0.6293023228645325, 0.2626287341117859, 0.19827768206596375, 0.16417889297008514];0.161825031042099;0.951200008392334;0.9724000096321106
52;0.001;0.5;3;[16, 16, 64, 10];15.263105392456055;[0.20861667394638062, 0.5120833516120911, 0.734000027179718, 0.817216694355011];[2.171435832977295, 1.571743130683899, 0.8469210863113403, 0.5959059000015259];0.505001962184906;0.8499000072479248;0.9724000096321106
53;1.0;0.6;3;[32, 16, 16, 10];17.22060751914978;[0.10400000214576721, 0.10026666522026062, 0.10213333368301392, 0.10199999809265137];[2.3224997520446777, 2.319310426712036, 2.320610761642456, 2.318852186203003];2.3137705326080322;0.11349999904632568;0.9724000096321106
54;1.0;0.1;3;[32, 32, 32, 10];17.439063787460327;[0.2887333333492279, 0.1102166697382927, 0.10373333096504211, 0.10284999758005142];[1.8406364917755127, 2.298945426940918, 2.3097145557403564, 2.3090481758117676];2.306252956390381;0.11349999904632568;0.9724000096321106
55;0.1;0.6;3;[16, 16, 16, 10];15.176787376403809;[0.8771499991416931, 0.927383303642273, 0.9365833401679993, 0.9410833120346069];[0.40102675557136536, 0.2482898086309433, 0.2198311984539032, 0.20542223751544952];0.20771671831607819;0.9434999823570251;0.9724000096321106
56;0.0001;0.5;3;[32, 16, 16, 10];17.01709771156311;[0.09555000066757202, 0.11648333072662354, 0.14775000512599945, 0.19856666028499603];[2.2976880073547363, 2.261577844619751, 2.227818250656128, 2.190333843231201];2.165846586227417;0.23510000109672546;0.9724000096321106
57;0.0001;0.3;3;[16, 32, 64, 10];15.222098350524902;[0.09816666692495346, 0.13148333132266998, 0.1720166653394699, 0.20223332941532135];[2.305332899093628, 2.2925710678100586, 2.279003620147705, 2.2633719444274902];2.2530901432037354;0.2223999947309494;0.9724000096321106
58;0.001;0.5;3;[64, 64, 16, 10];20.659083604812622;[0.3734833300113678, 0.75368332862854, 0.8360833525657654, 0.8701333403587341];[1.8691105842590332, 0.8810937404632568, 0.5686932802200317, 0.45247045159339905];0.4015474319458008;0.8840000033378601;0.9724000096321106
59;0.01;0.8;3;[16, 16, 64, 10];15.640711307525635;[0.8486833572387695, 0.9288166761398315, 0.9402833580970764, 0.9478333592414856];[0.49005767703056335, 0.23527325689792633, 0.19366508722305298, 0.17054225504398346];0.17533431947231293;0.9474999904632568;0.9724000096321106
60;0.001;0.0;3;[16, 32, 16, 10];15.311310768127441;[0.1899833381175995, 0.360150009393692, 0.6288333535194397, 0.7287833094596863];[2.2144417762756348, 1.8769252300262451, 1.363634467124939, 0.9598442316055298];0.8203166723251343;0.7720000147819519;0.9724000096321106
61;0.01;0.6;3;[32, 32, 64, 10];18.143109798431396;[0.8387333154678345, 0.9320833086967468, 0.9463833570480347, 0.9548500180244446];[0.53908771276474, 0.2334783375263214, 0.1832796186208725, 0.1537129133939743];0.15401415526866913;0.9546999931335449;0.9724000096321106
62;0.01;0.6;3;[32, 16, 16, 10];17.761296033859253;[0.8073999881744385, 0.9272833466529846, 0.9451000094413757, 0.9537833333015442];[0.6317147016525269, 0.248141810297966, 0.18934357166290283, 0.15799272060394287];0.15113958716392517;0.9544000029563904;0.9724000096321106
63;0.0001;0.9;3;[64, 32, 64, 10];19.555116415023804;[0.18378333747386932, 0.5275499820709229, 0.7562333345413208, 0.8386666774749756];[2.1869592666625977, 1.6936577558517456, 0.9873968362808228, 0.6383192539215088];0.5294141173362732;0.8655999898910522;0.9724000096321106
64;0.01;0.5;3;[32, 32, 16, 10];17.729864358901978;[0.8052499890327454, 0.92330002784729, 0.9413333535194397, 0.9500166773796082];[0.6294475793838501, 0.267243891954422, 0.20518039166927338, 0.16840942203998566];0.16379602253437042;0.9496999979019165;0.9724000096321106
65;0.1;0.8;3;[32, 32, 64, 10];17.470231771469116;[0.8978000283241272, 0.9415000081062317, 0.9502833485603333, 0.9537333250045776];[0.350141316652298, 0.21328791975975037, 0.18105043470859528, 0.16951946914196014];0.18198086321353912;0.9532999992370605;0.9724000096321106
66;0.001;0.2;3;[64, 32, 64, 10];19.1259982585907;[0.2822999954223633, 0.643583357334137, 0.8093666434288025, 0.8532000184059143];[2.156670093536377, 1.405423641204834, 0.7159661650657654, 0.5142008662223816];0.44445469975471497;0.8744999766349792;0.9724000096321106
67;0.001;0.5;3;[64, 32, 16, 10];19.12893533706665;[0.41253334283828735, 0.7630333304405212, 0.8515666723251343, 0.8791000247001648];[1.946160078048706, 0.8981039524078369, 0.530882716178894, 0.4293876588344574];0.38388657569885254;0.8895999789237976;0.9724000096321106
68;0.0001;0.3;3;[16, 16, 64, 10];15.823605060577393;[0.11963333189487457, 0.1261666715145111, 0.12809999287128448, 0.1261666715145111];[2.3162119388580322, 2.2898054122924805, 2.2710931301116943, 2.2488629817962646];2.236052989959717;0.12849999964237213;0.9724000096321106
69;1.0;0.5;3;[64, 16, 16, 10];20.138108253479004;[0.10118333250284195, 0.10270000249147415, 0.10396666824817657, 0.10296666622161865];[2.3157143592834473, 2.31577467918396, 2.315857410430908, 2.3146538734436035];2.314908504486084;0.0957999974489212;0.9724000096321106
70;0.01;0.0;3;[64, 64, 16, 10];19.797039031982422;[0.7526166439056396, 0.908466637134552, 0.9298333525657654, 0.9409833550453186];[0.8162809610366821, 0.3163667619228363, 0.2432570457458496, 0.20196905732154846];0.1887430101633072;0.9430000185966492;0.9724000096321106
71;0.0001;0.7;3;[16, 64, 32, 10];15.588938236236572;[0.15950000286102295, 0.20481666922569275, 0.2425999939441681, 0.2989666759967804];[2.2861692905426025, 2.229975461959839, 2.144789457321167, 2.017587661743164];1.9445087909698486;0.319599986076355;0.9724000096321106
72;0.1;0.7;3;[16, 32, 64, 10];15.465279340744019;[0.8855833411216736, 0.9296000003814697, 0.9397666454315186, 0.9438833594322205];[0.37606993317604065, 0.2423166036605835, 0.2103792130947113, 0.1961895227432251];0.20656511187553406;0.942799985408783;0.9724000096321106
73;1.0;0.6;3;[16, 64, 64, 10];21.77747392654419;[0.1031000018119812, 0.10323332995176315, 0.10433333367109299, 0.1035500019788742];[2.320563316345215, 2.3191843032836914, 2.3192553520202637, 2.3186209201812744];2.3068997859954834;0.11349999904632568;0.9724000096321106
74;0.1;0.1;3;[16, 64, 16, 10];14.95015263557434;[0.8706833124160767, 0.9399333596229553, 0.949150025844574, 0.955299973487854];[0.4052514433860779, 0.1990247666835785, 0.16825750470161438, 0.14802461862564087];0.14288879930973053;0.9567000269889832;0.9724000096321106
75;0.0001;0.7;3;[64, 64, 16, 10];18.960170030593872;[0.15056666731834412, 0.30098333954811096, 0.39963334798812866, 0.4430333375930786];[2.262833833694458, 2.115274667739868, 1.9419201612472534, 1.7525659799575806];1.6480052471160889;0.4595000147819519;0.9724000096321106
76;0.01;0.1;3;[16, 64, 16, 10];15.209176540374756;[0.6952333450317383, 0.8953499794006348, 0.9129166603088379, 0.9233999848365784];[0.965989351272583, 0.3586167097091675, 0.29698818922042847, 0.26379790902137756];0.2533109486103058;0.9265999794006348;0.9724000096321106
77;1.0;0.4;3;[16, 16, 64, 10];15.146612644195557;[0.10223333537578583, 0.10321666300296783, 0.10125000029802322, 0.10334999859333038];[2.3139395713806152, 2.313835859298706, 2.3139219284057617, 2.313316583633423];2.310668468475342;0.0957999974489212;0.9724000096321106
78;0.0001;0.7;3;[16, 64, 16, 10];16.070106506347656;[0.0921500027179718, 0.17888332903385162, 0.25450000166893005, 0.3158833384513855];[2.3012146949768066, 2.2667481899261475, 2.22062087059021, 2.1500699520111084];2.1041247844696045;0.3434000015258789;0.9724000096321106
79;0.01;0.4;3;[16, 64, 32, 10];15.727410793304443;[0.7596666812896729, 0.9083666801452637, 0.92330002784729, 0.9331333041191101];[0.7701683044433594, 0.30909907817840576, 0.2586556375026703, 0.223786398768425];0.20510707795619965;0.9397000074386597;0.9724000096321106
80;0.01;0.4;3;[16, 32, 16, 10];15.796662330627441;[0.7605166435241699, 0.9067000150680542, 0.9237499833106995, 0.9347666501998901];[0.7647477388381958, 0.32024404406547546, 0.2573411166667938, 0.2209954708814621];0.2131699025630951;0.9358999729156494;0.9724000096321106
81;0.001;0.1;3;[16, 16, 64, 10];15.661643266677856;[0.21375000476837158, 0.4343166649341583, 0.6718000173568726, 0.8001999855041504];[2.2092998027801514, 1.8469821214675903, 1.2156779766082764, 0.7487984895706177];0.6150859594345093;0.8240000009536743;0.9724000096321106
82;0.0001;0.5;3;[64, 32, 16, 10];20.01794457435608;[0.1485166698694229, 0.18469999730587006, 0.21356666088104248, 0.24951666593551636];[2.273186683654785, 2.210186243057251, 2.1493542194366455, 2.0815916061401367];2.0401346683502197;0.27559998631477356;0.9724000096321106
83;1.0;0.1;3;[64, 32, 32, 10];20.221670150756836;[0.10731666535139084, 0.10303333401679993, 0.10518333315849304, 0.10378333181142807];[2.311939001083374, 2.309507369995117, 2.3087844848632812, 2.3095619678497314];2.306777238845825;0.10090000182390213;0.9724000096321106
84;0.1;0.5;3;[64, 64, 16, 10];21.717522859573364;[0.9107000231742859, 0.9583500027656555, 0.9700000286102295, 0.9744333624839783];[0.2912851870059967, 0.13671378791332245, 0.10055126249790192, 0.08238103240728378];0.09444267302751541;0.9710000157356262;0.9724000096321106
85;0.01;0.6;3;[64, 16, 32, 10];19.64338254928589;[0.8297333121299744, 0.9406999945640564, 0.956849992275238, 0.9657833576202393];[0.5692870616912842, 0.20420528948307037, 0.14754930138587952, 0.11714015156030655];0.11567332595586777;0.965499997138977;0.9724000096321106
86;1.0;0.0;3;[32, 64, 16, 10];17.81200647354126;[0.28698334097862244, 0.1710333377122879, 0.1041666641831398, 0.10323332995176315];[1.8523668050765991, 2.023111343383789, 2.3082478046417236, 2.3087921142578125];2.3083198070526123;0.09740000218153;0.9724000096321106
87;0.01;0.8;3;[16, 32, 32, 10];15.24327039718628;[0.8446166515350342, 0.9269000291824341, 0.9395666718482971, 0.9467166662216187];[0.5008242726325989, 0.2425513118505478, 0.20045749843120575, 0.17447498440742493];0.16821333765983582;0.9498000144958496;0.9724000096321106
88;0.1;0.5;3;[16, 16, 64, 10];15.892607688903809;[0.8844000101089478, 0.9339666962623596, 0.9412000179290771, 0.9464499950408936];[0.3770884871482849, 0.22502321004867554, 0.19928157329559326, 0.18321971595287323];0.18220020830631256;0.9473000168800354;0.9724000096321106
89;0.001;0.1;3;[16, 16, 16, 10];15.69318675994873;[0.23549999296665192, 0.444433331489563, 0.6303499937057495, 0.7338166832923889];[2.1882007122039795, 1.7385660409927368, 1.2562347650527954, 0.9035106301307678];0.7777627110481262;0.767300009727478;0.9724000096321106
90;0.01;0.3;3;[64, 16, 32, 10];20.21614098548889;[0.8010166883468628, 0.9232666492462158, 0.9408666491508484, 0.9521666765213013];[0.6667133569717407, 0.2622983157634735, 0.19998878240585327, 0.16324298083782196];0.15238463878631592;0.9555000066757202;0.9724000096321106
91;0.001;0.9;3;[16, 16, 32, 10];15.483178615570068;[0.716533362865448, 0.8954333066940308, 0.9146166443824768, 0.9241666793823242];[0.9215667247772217, 0.35977479815483093, 0.29740312695503235, 0.26395437121391296];0.2458328902721405;0.926800012588501;0.9724000096321106
92;0.0001;0.8;3;[32, 16, 16, 10];18.15362811088562;[0.18835000693798065, 0.21834999322891235, 0.2472333312034607, 0.33551666140556335];[2.260409116744995, 2.1528313159942627, 2.0120811462402344, 1.8477293252944946];1.7522244453430176;0.3935000002384186;0.9724000096321106
93;1.0;0.0;3;[64, 16, 64, 10];19.652698516845703;[0.27781665325164795, 0.22413332760334015, 0.20606666803359985, 0.19544999301433563];[1.8920053243637085, 1.9006799459457397, 1.9314149618148804, 1.9297173023223877];1.891409158706665;0.1860000044107437;0.9724000096321106
94;0.01;0.3;3;[16, 32, 32, 10];21.779902935028076;[0.7636500000953674, 0.9061499834060669, 0.9209666848182678, 0.9301166534423828];[0.7640267014503479, 0.319601446390152, 0.26809245347976685, 0.23869486153125763];0.22500070929527283;0.9341999888420105;0.9724000096321106
95;0.001;0.4;3;[64, 16, 32, 10];19.08357548713684;[0.18825000524520874, 0.6342666745185852, 0.8041333556175232, 0.8509500026702881];[2.1781678199768066, 1.4621881246566772, 0.7198519706726074, 0.5224043130874634];0.4546912610530853;0.8694999814033508;0.9724000096321106
96;0.1;0.9;3;[64, 16, 64, 10];19.101258754730225;[0.87336665391922, 0.9290833473205566, 0.9401166439056396, 0.9257000088691711];[0.4778006076812744, 0.3095209002494812, 0.26078513264656067, 0.32247334718704224];0.43237563967704773;0.920799970626831;0.9724000096321106
97;1.0;0.2;3;[64, 16, 64, 10];19.288602590560913;[0.10493333637714386, 0.10373333096504211, 0.10308333486318588, 0.10365000367164612];[2.3109488487243652, 2.310537815093994, 2.310168743133545, 2.3104283809661865];2.3143346309661865;0.09740000218153;0.9724000096321106
98;0.01;0.9;3;[32, 16, 16, 10];18.845284700393677;[0.8723833560943604, 0.9432333111763, 0.9530333280563354, 0.9586666822433472];[0.40715038776397705, 0.1885467767715454, 0.15662139654159546, 0.13785722851753235];0.13580359518527985;0.958299994468689;0.9724000096321106
99;0.001;0.3;3;[32, 32, 32, 10];18.552085876464844;[0.2932833433151245, 0.6655499935150146, 0.7785500288009644, 0.8341166377067566];[2.0911853313446045, 1.3563357591629028, 0.8028976917266846, 0.5851801037788391];0.5129171013832092;0.8553000092506409;0.9724000096321106
